ptr_table_hex,ptr_table_dec,index,length,pc,lorom,pc_dec
0x1B0000,1769472,407,14,0x1B59DA,0x36D9DA,1792474
0x1B0000,1769472,408,101,0x1B59E8,0x36D9E8,1792488
0x1B0000,1769472,409,54,0x1B5A4D,0x36DA4D,1792589
0x1B0000,1769472,410,11,0x1B5A83,0x36DA83,1792643
0x1B0000,1769472,411,1,0x1B5A8E,0x36DA8E,1792654
0x1B0000,1769472,412,38,0x1B5A8F,0x36DA8F,1792655
0x1B0000,1769472,413,15,0x1B5AB5,0x36DAB5,1792693
0x1B0000,1769472,414,18,0x1B5AC4,0x36DAC4,1792708
0x1B0000,1769472,415,10,0x1B5AD6,0x36DAD6,1792726
0x1B0000,1769472,416,22,0x1B5AE0,0x36DAE0,1792736
0x1B0000,1769472,417,39,0x1B5AF6,0x36DAF6,1792758
0x1B0000,1769472,418,17,0x1B5B1D,0x36DB1D,1792797
0x1B0000,1769472,419,70,0x1B5B2E,0x36DB2E,1792814
0x1B0000,1769472,420,24,0x1B5B74,0x36DB74,1792884
0x1B0000,1769472,421,48,0x1B5B8C,0x36DB8C,1792908
0x1B0000,1769472,422,88,0x1B5BBC,0x36DBBC,1792956
0x1B0000,1769472,423,108,0x1B5C14,0x36DC14,1793044
0x1B0000,1769472,424,19,0x1B5C80,0x36DC80,1793152
0x1B0000,1769472,425,131,0x1B5C93,0x36DC93,1793171
0x1B0000,1769472,426,21,0x1B5D16,0x36DD16,1793302
0x1B0000,1769472,427,22,0x1B5D2B,0x36DD2B,1793323
0x1B0000,1769472,428,56,0x1B5D41,0x36DD41,1793345
0x1B0000,1769472,429,53,0x1B5D79,0x36DD79,1793401
0x1B0000,1769472,430,14,0x1B5DAE,0x36DDAE,1793454
0x1B0000,1769472,431,60,0x1B5DBC,0x36DDBC,1793468
0x1B0000,1769472,432,81,0x1B5DF8,0x36DDF8,1793528
0x1B0000,1769472,433,1,0x1B5E49,0x36DE49,1793609
0x1B0000,1769472,434,19,0x1B5E4A,0x36DE4A,1793610
0x1B0000,1769472,435,29,0x1B5E5D,0x36DE5D,1793629
0x1B0000,1769472,436,19,0x1B5E7A,0x36DE7A,1793658
0x1B0000,1769472,437,48,0x1B5E8D,0x36DE8D,1793677
0x1B0000,1769472,438,40,0x1B5EBD,0x36DEBD,1793725
0x1B0000,1769472,439,67,0x1B5EE5,0x36DEE5,1793765
0x1B0000,1769472,440,38,0x1B5F28,0x36DF28,1793832
0x1B0000,1769472,441,18,0x1B5F4E,0x36DF4E,1793870
0x1B0000,1769472,442,22,0x1B5F60,0x36DF60,1793888
0x1B0000,1769472,443,31,0x1B5F76,0x36DF76,1793910
0x1B0000,1769472,444,27,0x1B5F95,0x36DF95,1793941
0x1B0000,1769472,445,25,0x1B5FB0,0x36DFB0,1793968
0x1B0000,1769472,446,39,0x1B5FC9,0x36DFC9,1793993
0x1B0000,1769472,447,25,0x1B5FF0,0x36DFF0,1794032
0x1B0000,1769472,448,82,0x1B6009,0x36E009,1794057
0x1B0000,1769472,449,9,0x1B605B,0x36E05B,1794139
0x1B0000,1769472,450,47,0x1B6064,0x36E064,1794148
0x1B0000,1769472,451,125,0x1B6093,0x36E093,1794195
0x1B0000,1769472,452,88,0x1B6110,0x36E110,1794320
0x1B0000,1769472,453,16,0x1B6168,0x36E168,1794408
0x1B0000,1769472,454,60,0x1B6178,0x36E178,1794424
0x1B0000,1769472,455,50,0x1B61B4,0x36E1B4,1794484
0x1B0000,1769472,456,26,0x1B61E6,0x36E1E6,1794534
0x1B0000,1769472,457,1,0x1B6200,0x36E200,1794560
0x1B0000,1769472,458,45,0x1B6201,0x36E201,1794561
0x1B0000,1769472,459,26,0x1B622E,0x36E22E,1794606
0x1B0000,1769472,460,63,0x1B6248,0x36E248,1794632
0x1B0000,1769472,461,10,0x1B6287,0x36E287,1794695
0x1B0000,1769472,462,90,0x1B6291,0x36E291,1794705
0x1B0000,1769472,463,14,0x1B62EB,0x36E2EB,1794795
0x1B0000,1769472,464,32,0x1B62F9,0x36E2F9,1794809
0x1B0000,1769472,465,25,0x1B6319,0x36E319,1794841
0x1B0000,1769472,466,1,0x1B6332,0x36E332,1794866
0x1B0000,1769472,467,45,0x1B6333,0x36E333,1794867
0x1B0000,1769472,468,15,0x1B6360,0x36E360,1794912
0x1B0000,1769472,469,32,0x1B636F,0x36E36F,1794927
0x1B0000,1769472,470,31,0x1B638F,0x36E38F,1794959
0x1B0000,1769472,471,16,0x1B63AE,0x36E3AE,1794990
0x1B0000,1769472,472,137,0x1B63BE,0x36E3BE,1795006
0x1B0000,1769472,473,13,0x1B6447,0x36E447,1795143
0x1B0000,1769472,474,72,0x1B6454,0x36E454,1795156
0x1B0000,1769472,475,45,0x1B649C,0x36E49C,1795228
0x1B0000,1769472,476,109,0x1B64C9,0x36E4C9,1795273
0x1B0000,1769472,477,48,0x1B6536,0x36E536,1795382
0x1B0000,1769472,478,50,0x1B6566,0x36E566,1795430
0x1B0000,1769472,479,1,0x1B6598,0x36E598,1795480
0x1B0000,1769472,480,97,0x1B6599,0x36E599,1795481
0x1B0000,1769472,481,51,0x1B65FA,0x36E5FA,1795578
0x1B0000,1769472,482,18,0x1B662D,0x36E62D,1795629
0x1B0000,1769472,483,55,0x1B663F,0x36E63F,1795647
0x1B0000,1769472,484,50,0x1B6676,0x36E676,1795702
0x1B0000,1769472,485,42,0x1B66A8,0x36E6A8,1795752
0x1B0000,1769472,486,137,0x1B66D2,0x36E6D2,1795794
0x1B0000,1769472,487,122,0x1B675B,0x36E75B,1795931
0x1B0000,1769472,488,15,0x1B67D5,0x36E7D5,1796053
0x1B0000,1769472,489,23,0x1B67E4,0x36E7E4,1796068
0x1B0000,1769472,490,29,0x1B67FB,0x36E7FB,1796091
0x1B0000,1769472,491,1,0x1B6818,0x36E818,1796120
0x1B0000,1769472,492,59,0x1B6819,0x36E819,1796121
0x1B0000,1769472,493,20,0x1B6854,0x36E854,1796180
0x1B0000,1769472,494,67,0x1B6868,0x36E868,1796200
0x1B0000,1769472,495,26,0x1B68AB,0x36E8AB,1796267
0x1B0000,1769472,496,13,0x1B68C5,0x36E8C5,1796293
0x1B0000,1769472,497,23,0x1B68D2,0x36E8D2,1796306
0x1B0000,1769472,498,1,0x1B68E9,0x36E8E9,1796329
0x1B0000,1769472,499,1,0x1B68EA,0x36E8EA,1796330
0x1B0000,1769472,500,72,0x1B68EB,0x36E8EB,1796331
0x1B0000,1769472,501,21,0x1B6933,0x36E933,1796403
0x1B0000,1769472,502,16,0x1B6948,0x36E948,1796424
0x1B0000,1769472,503,69,0x1B6958,0x36E958,1796440
0x1B0000,1769472,504,1,0x1B699D,0x36E99D,1796509
0x1B0000,1769472,505,38,0x1B699E,0x36E99E,1796510
0x1B0000,1769472,506,18,0x1B69C4,0x36E9C4,1796548
0x1B0000,1769472,507,54,0x1B69D6,0x36E9D6,1796566
0x1B0000,1769472,508,17,0x1B6A0C,0x36EA0C,1796620
0x1B0000,1769472,509,1,0x1B6A1D,0x36EA1D,1796637
0x1B0000,1769472,510,1,0x1B6A1E,0x36EA1E,1796638
0x1B0000,1769472,511,33,0x1B6A1F,0x36EA1F,1796639
