ptr_table_hex,ptr_table_dec,index,length,pc,lorom,pc_dec
0x050101,327937,286,1,0x050102,0x0A8102,327938
0x050101,327937,287,120,0x057F10,0x0AFF10,360208
0x050101,327937,288,33,0x05027F,0x0A827F,328319
0x050101,327937,289,134,0x057DFF,0x0AFDFF,359935
0x050101,327937,290,17,0x051202,0x0A9202,332290
0x050101,327937,291,31,0x055EA3,0x0ADEA3,351907
0x050101,327937,292,30,0x052F94,0x0AAF94,339860
0x050101,327937,293,12,0x053ACA,0x0ABACA,342730
0x050101,327937,294,27,0x056F01,0x0AEF01,356097
0x050101,327937,295,9,0x053FAB,0x0ABFAB,343979
0x050101,327937,296,45,0x0503B9,0x0A83B9,328633
0x050101,327937,297,1,0x050683,0x0A8683,329347
0x050101,327937,298,31,0x0539AC,0x0AB9AC,342444
0x050101,327937,299,4,0x0544A5,0x0AC4A5,345253
0x050101,327937,300,13,0x0521B2,0x0AA1B2,336306
0x050101,327937,301,18,0x057F90,0x0AFF90,360336
0x050101,327937,302,12,0x0530F2,0x0AB0F2,340210
0x050101,327937,303,1,0x050820,0x0A8820,329760
0x050101,327937,304,2,0x050804,0x0A8804,329732
0x050101,327937,305,1,0x056E96,0x0AEE96,355990
0x050101,327937,306,2,0x0514C3,0x0A94C3,332995
0x050101,327937,307,12,0x0548B4,0x0AC8B4,346292
0x050101,327937,308,48,0x0524A6,0x0AA4A6,337062
0x050101,327937,309,11,0x0520AE,0x0AA0AE,336046
0x050101,327937,310,2,0x0521A0,0x0AA1A0,336288
0x050101,327937,311,110,0x050093,0x0A8093,327827
0x050101,327937,312,46,0x05301B,0x0AB01B,339995
0x050101,327937,313,15,0x050F01,0x0A8F01,331521
0x050101,327937,314,204,0x050035,0x0A8035,327733
0x050101,327937,315,10,0x050824,0x0A8824,329764
0x050101,327937,316,37,0x050404,0x0A8404,328708
0x050101,327937,317,2,0x051211,0x0A9211,332305
0x050101,327937,318,33,0x050408,0x0A8408,328712
0x050101,327937,319,4,0x050000,0x0A8000,327680
0x050101,327937,320,5,0x05000B,0x0A800B,327691
0x050101,327937,321,5,0x052400,0x0AA400,336896
0x050101,327937,322,25,0x050410,0x0A8410,328720
0x050101,327937,323,55,0x051104,0x0A9104,332036
0x050101,327937,324,3,0x051092,0x0A9092,331922
0x050101,327937,325,12,0x050004,0x0A8004,327684
0x050101,327937,326,19,0x050B00,0x0A8B00,330496
0x050101,327937,327,129,0x050080,0x0A8080,327808
0x050101,327937,328,12,0x051024,0x0A9024,331812
0x050101,327937,329,27,0x05040E,0x0A840E,328718
0x050101,327937,330,2,0x051211,0x0A9211,332305
0x050101,327937,331,11,0x050E10,0x0A8E10,331280
0x050101,327937,332,4,0x050000,0x0A8000,327680
0x050101,327937,333,5,0x05000B,0x0A800B,327691
0x050101,327937,334,5,0x052400,0x0AA400,336896
0x050101,327937,335,19,0x050E08,0x0A8E08,331272
0x050101,327937,336,55,0x051104,0x0A9104,332036
0x050101,327937,337,7,0x050892,0x0A8892,329874
0x050101,327937,338,2,0x05000E,0x0A800E,327694
0x050101,327937,339,19,0x050B00,0x0A8B00,330496
0x050101,327937,340,129,0x050080,0x0A8080,327808
0x050101,327937,341,98,0x057F26,0x0AFF26,360230
0x050101,327937,342,111,0x050092,0x0A8092,327826
0x050101,327937,343,12,0x05070D,0x0A870D,329485
0x050101,327937,344,9,0x055900,0x0AD900,350464
0x050101,327937,345,4,0x050A84,0x0A8A84,330372
0x050101,327937,346,120,0x057F10,0x0AFF10,360208
0x050101,327937,347,130,0x05007F,0x0A807F,327807
0x050101,327937,348,14,0x054DB5,0x0ACDB5,347573
